id;PRODUCTO;TIPO DE PRODUCCIÓN;TÍTULO;AUTOR;FUENTE;AÑO;IDIOMA;REFERENCIA APA;BASES DE DATOS;INGRESADO;ACCESO ABIERTO;INDEXADO;ENLACE
;Artículo;Investigativa;El proceso de resemantización de los términos parche y chimba en el parlache.;Luz Stella Castañeda;Lingüística y Literatura vol. 39. ISSN: 0716-5811;2019;Español;Castañeda, L., Henao, J. y Lopera, S. (2019). El proceso de resemantización de los términos parche y chimba en el parlache. Literatura y Lingüística 39, pp. 175-198.;Scielo Dialnet;Sí;Sí;Sí;https://bit.ly/3nQePVQ
;Artículo;Investigativa;El proceso de resemantización de los términos parche y chimba en el parlache.;José Ignacio Henao;Lingüística y Literatura vol. 39. ISSN: 0716-5811;2019;Español;Castañeda, L., Henao, J. y Lopera, S. (2019). El proceso de resemantización de los términos parche y chimba en el parlache. Literatura y Lingüística 39, pp. 175-198.;Scielo Dialnet;Sí;Sí;Sí;https://bit.ly/3nQePVQ
;Artículo;Investigativa;El proceso de resemantización de los términos parche y chimba en el parlache.;Sergio Alonso Lopera Medina;Lingüística y Literatura vol. 39. ISSN: 0716-5811;2019;Español;Castañeda, L., Henao, J. y Lopera, S. (2019). El proceso de resemantización de los términos parche y chimba en el parlache. Literatura y Lingüística 39, pp. 175-198.;Scielo Dialnet;Sí;Sí;Sí;https://bit.ly/3nQePVQ
;Artículo;Investigativa;El programa nacional de bilingüismo : un estudio exploratorio en el departamento de Antioquia, Colombia;Doris Margarita Correa Ríos;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 1. ISSN: 0123-3432;2014;Español;Correa, D., Usma, J., & Montoya, J. (2014). El Programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia. Íkala, Revista de Lenguaje y Cultura, 19(1), 101–116. Retrieved from http://goo.gl/niyqU7;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/2SUmEvK
;Artículo;Investigativa;El programa nacional de bilingüismo : un estudio exploratorio en el departamento de Antioquia, Colombia;Jaime Alonso Usma Wilches;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 1. ISSN: 0123-3432;2014;Español;Correa, D., Usma, J., & Montoya, J. (2014). El Programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia. Íkala, Revista de Lenguaje y Cultura, 19(1), 101–116. Retrieved from http://goo.gl/niyqU7;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/2SUmEvK
;Artículo;Investigativa;El programa nacional de bilingüismo : un estudio exploratorio en el departamento de Antioquia, Colombia;Juan Carlos Montoya López;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 1. ISSN: 0123-3432;2014;Español;Correa, D., Usma, J., & Montoya, J. (2014). El Programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia. Íkala, Revista de Lenguaje y Cultura, 19(1), 101–116. Retrieved from http://goo.gl/niyqU7;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/2SUmEvK
;Artículo;Investigativa;El uso de la plataforma educativa MOODLE en un curso de competencia lectora en inglés como lengua extranjera (ILE);Sergio Alonso Lopera Medina;Núcleo, vol. 24. ISSN: 0798-9784;2012;Español;Lopera,S. (2012). El uso de la plataforma educativa MOODLE en un curso de competencia lectora en Inglés como Lengua Extranjera (ILE). Núcleo, 29, 79–103. Retrieved from http://goo.gl/Eu5JHp;Scielo;Sí;Sí;Sí;https://bit.ly/3nQrOqT
;Artículo;Investigativa;El valor de los insultos en un medio universitario público de Medellín;Sandra Milena Marmolejo Sánchez;Entornos, vol. 24. 0124-7905;2011;Español;Mejia, C., & Marmolejo, S. (2011). El valor de los insultos en un medio universitario público de Medellín. Entornos, 24, 25–37. Retrieved from http://goo.gl/Y0mX7W;Dialnet;Sí;Sí;Sí;https://bit.ly/3jYjL8O
;Artículo;Investigativa;Empleo de estrategias de aprendizaje de lenguas extranjeras : inglés y francés;Luz Mery Orrego Orrego;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 24. ISSN: 0123-3432;2010;Español;Orrego, L., & Díaz, A. (2010). Empleo de estrategias de aprendizaje de lenguas extranjeras: inglés y francés. Íkala, Revista de Lenguaje Y Cultura, 15(24), 105–142. Retrieved from http://goo.gl/h52ta0;Redalyc, Scielo;Sí;Sí;Sí;https://bit.ly/2H2Chyw
;Artículo;Investigativa;Empleo de estrategias de aprendizaje de lenguas extranjeras: inglés y francés;Ana Elsy Díaz Monsalve;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 24. ISSN: 0123-3432;2010;Español;Orrego, L., & Díaz, A. (2010). Empleo de estrategias de aprendizaje de lenguas extranjeras: inglés y francés. Íkala, Revista de Lenguaje Y Cultura, 15(24), 105–142. Retrieved from http://goo.gl/h52ta0;Redalyc, Scielo;Sí;Sí;Sí;https://bit.ly/2H2Chyw
;Artículo;Investigativa;En este artículo queremos mostrar que… léxico verbal y posicionamiento del autor en los artículos en cienciashumanas.;Alejandro Arroyave Tobón;Lingüística y Literatura no. 72. ISSN: 01205587-;2017;Español;Arroyave Tobón, A., Tutin, A., y Zuluaga Molina, J. F. (2017). En este artículo queremos mostrar que… Léxico verbal y posicionamiento del autor en los artículos en ciencias humanas. Lingüística Y Literatura, (72), 247-271.;Scielo, Dialnet;Sí;Sí;Sí;https://bit.ly/2GMtNvH
;Artículo;Investigativa;En este artículo queremos mostrar que… léxico verbal y posicionamiento del autor en los artículos en cienciashumanas.;Agnès Tutin;Lingüística y Literatura no. 72. ISSN: 0120-5587;2017;Español;Arroyave Tobón, A., Tutin, A., y Zuluaga Molina, J. F. (2017). En este artículo queremos mostrar que… Léxico verbal y posicionamiento del autor en los artículos en ciencias humanas. Lingüística Y Literatura, (72), 247-271.;Scielo, Dialnet;Sí;Sí;Sí;https://bit.ly/2GMtNvH
;Artículo;Investigativa;En este artículo queremos mostrar que… léxico verbal y posicionamiento del autor en los artículos en cienciashumanas.;Juan Felipe Zuluaga Molina;Lingüística y Literatura no. 72. ISSN: 0120-5587;2017;Español;Arroyave Tobón, A., Tutin, A., y Zuluaga, J. (2017). En este artículo queremos mostrar que… Léxico verbal y posicionamiento del autor en los artículos en ciencias humanas. Lingüística Y Literatura, (72), 247-271.;Scielo, Dialnet;Sí;Sí;Sí;https://bit.ly/2GMtNvH
;Artículo;Investigativa;Enseñanza cognitiva y estratégica en ciencias naturales para el desarrollo de la habilidad de solución de problemas de contaminación ambiental;Ana Elsy Díaz Monsalve;Revista Educación y Pedagogía, vol. 10 no. 21. ISSN: 0121-7593;1998;Español;Díaz, A., & Quiroz, R. (1998). Enseñanza cognitiva y estratégica en ciencias naturales para el desarrollo de la habilidad de solución de problemas de contaminación ambiental. Revista Educación Y Pedagogía, 10(21),97–115. Retrieved from http://goo.gl/sk673f;Dialnet;Sí;Sí;Sí;https://bit.ly/2SOA1gZ
;Artículo;Investigativa;Enseñanza cognitiva y estratégica en ciencias naturales para el desarrollo de la habilidad de solución de problemas de contaminación ambiental;Ruth Elena Quiroz Posada;Revista Educación y Pedagogía, vol. 10 no. 21. ISSN: 0121-7593;1998;Español;Díaz, A., & Quiroz, R. (1998). Enseñanza cognitiva y estratégica en ciencias naturales para el desarrollo de la habilidad de solución de problemas de contaminación ambiental. Revista Educación Y Pedagogía, 10(21),97–115. Retrieved from http://goo.gl/sk673f;Dialnet;Sí;Sí;Sí;https://bit.ly/2SOA1gZ
;Artículo;Investigativa;Entre perspectivas locales y globales sobre el desarrollo profesional de los docentes de lenguas extranjeras;Fabio Alberto Arismendi Gómez;Íkala: Revista de Lenguaje y Cultura, vol. 23, no. 1. ISSN: 0123-3432;2018;Español;Arismendi, F. & Lopera, S. (2018). Entre perspectivas locales y globales sobre el desarrollo profesional de los docentes de lenguas extranjeras. Íkala, Medellín, 23(1), 2018, 11-14.;Scielo;Sí;Sí;Sí;https://bit.ly/2Ikk3Jg
;Artículo;Investigativa;Entre perspectivas locales y globales sobre el desarrollo profesional de los docentes de lenguas extranjeras;Sergio Alonso Lopera Medina;Íkala: Revista de Lenguaje y Cultura, vol. 23, no. 1. ISSN: 0123-3432;2018;Español;Arismendi, F. & Lopera, S. (2018). Entre perspectivas locales y globales sobre el desarrollo profesional de los docentes de lenguas extranjeras. Íkala, Medellín, 23(1), 2018, 11-14.;Scielo;Sí;Sí;Sí;https://bit.ly/2Ikk3Jg
;Artículo;Investigativa;Esencia multidisciplinaria de las pruebas psicosociales, en derecho de infancia, adolescencia y familia;Ángela María Quintero Velásquez;Tendencias y Retos, vol. 15. ISSN: 0122-9729;2010;Español;Quintero, Á. (2010). Esencia multidisciplinaria de las pruebas psicosociales, en derecho de infancia, adolescencia y familia. Tendencias & Retos, 15, 165–176. Retrieved from http://goo.gl/TXC8cW;;Sí;Sí;Sí;https://bit.ly/2SVTZ9i
;Artículo;Investigativa;Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas;Clara Inés Arias Toro;Lenguaje, vol. 40, no. 1. ISSN: 0120-3479;2012;Español;Arias, C., Maturana, L., & Restrepo, M. (2012). Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas. Lenguaje, 40(1), 99–126. Retrieved from http://goo.gl/bAFJCT;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/3iQQxaI
;Artículo;Investigativa;Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas;Liliana Maturana Patarroyo;Lenguaje, vol. 40, no. 1. ISSN: 0120-3479;2012;Español;Arias, C., Maturana, L., & Restrepo, M. (2012). Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas. Lenguaje, 40(1), 99–126. Retrieved from http://goo.gl/bAFJCT;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/3iQQxaI
;Artículo;Investigativa;Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas;María Isabel Restrepo Marín;Lenguaje, vol. 40, no. 1. ISSN: 0120-3479;2012;Español;Arias, C., Maturana, L., & Restrepo, M. (2012). Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas. Lenguaje, 40(1), 99–126. Retrieved from http://goo.gl/bAFJCT;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/3iQQxaI
;Artículo;Investigativa;Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP;Diana Isabel Quinchía Ortiz;Íkala: Revista de Lenguaje y Cultura, vol. 20, no. 3. ISSN: 01233432-;2015;Español;Quinchía, D., & Muñoz, J., & Sierra, N. (2015). Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP . Íkala, revista de lenguaje y cultura, 20 (3), 293-314.;Scielo;Sí;Sí;Sí;https://bit.ly/3nImCVQ
;Artículo;Investigativa;Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP;Jorge Hugo Muñoz Marín;Íkala: Revista de Lenguaje y Cultura, vol. 20, no. 3. ISSN: 0123-3432;2015;Español;Quinchía, D., & Muñoz, J., & Sierra, N. (2015). Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP . Íkala, revista de lenguaje y cultura, 20 (3), 293-314.;Scielo;Sí;Sí;Sí;https://bit.ly/3nImCVQ
;Artículo;Investigativa;Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP;Nelly Sierra Ospina;Íkala: Revista de Lenguaje y Cultura, vol. 20, no. 3. ISSN: 0123-3432;2015;Español;Quinchía, D., & Muñoz, J., & Sierra, N. (2015). Evaluación del Contexto de un Programa de Competencia Lectora en Inglés en una Universidad Pública en Colombia a través del Modelo de Evaluación CIPP . Íkala, revista de lenguaje y cultura, 20 (3), 293-314.;Scielo;Sí;Sí;Sí;https://bit.ly/3nImCVQ
;Artículo;Investigativa;Evaluación del perfil neurofarmacológico del aceite de ulumoides dermestoides (coleoptera: tenebrionidae);Flor Ángela Tobón Marulanda;Revista Colombiana de Entomología, vol. 37, no. 40. ISSN: 0120-0488;2011;Español;Tobón, F., Gutiérrez, G., & Mejía, M. (2011). Evaluación del perfil neurofarmacológico del aceite de Ulumoides dermestoides (Coleoptera: Tenebrionidae). Revista Colombiana de Entomología, 37(40), 251–255. Retrieved from http://goo.gl/Qzy7WD;Scielo;Sí;Sí;Sí;https://bit.ly/317ohe2
;Artículo;Investigativa;Evaluación del perfil neurofarmacológico del aceite de ulumoides dermestoides (coleoptera: tenebrionidae);Gloria Patricia Gutiérrez Zuluaga;Revista Colombiana de Entomología, vol. 37, no. 40. ISSN: 0120-0488;2011;Español;Tobón, F., Gutiérrez, G., & Mejía, M. (2011). Evaluación del perfil neurofarmacológico del aceite de Ulumoides dermestoides (Coleoptera: Tenebrionidae). Revista Colombiana de Entomología, 37(40), 251–255. Retrieved from http://goo.gl/Qzy7WD;Scielo;Sí;Sí;Sí;https://bit.ly/317ohe2
;Artículo;Investigativa;Evaluación del perfil neurofarmacológico del aceite de ulumoides dermestoides (coleoptera: tenebrionidae);Marta Liliana Mejía García;Revista Colombiana de Entomología, vol. 37, no. 40. ISSN: 0120-0488;2011;Español;Tobón, F., Gutiérrez, G., & Mejía, M. (2011). Evaluación del perfil neurofarmacológico del aceite de Ulumoides dermestoides (Coleoptera: Tenebrionidae). Revista Colombiana de Entomología, 37(40), 251–255. Retrieved from http://goo.gl/Qzy7WD;Scielo;Sí;Sí;Sí;https://bit.ly/317ohe2
;Artículo;Investigativa;Evaluación en lenguas extranjeras : discursos y prácticas;Clara Inés Arias Toro;Íkala: Revista de Lenguaje y Cultura, vol. 10, no. 16. ISSN: 0123-3432;2005;Español;Arias, C., & Maturana, L. (2005). Evaluación en lenguas extranjeras : discursos y prácticas. Íkala, Revista de Lenguaje Y Cultura, 10(16), 63–91. Retrieved from http://goo.gl/BCvAPr;Redalyc;Sí;Sí;Sí;https://bit.ly/3lIc3jJ
;Artículo;Investigativa;Evaluación en lenguas extranjeras : discursos y prácticas;Liliana Maturana Patarroyo;Íkala: Revista de Lenguaje y Cultura, vol. 10, no. 16. ISSN: 0123-3432;2005;Español;Arias, C., & Maturana, L. (2005). Evaluación en lenguas extranjeras : discursos y prácticas. Íkala, Revista de Lenguaje Y Cultura, 10(16), 63–91. Retrieved from http://goo.gl/BCvAPr;Redalyc;Sí;Sí;Sí;https://bit.ly/3lIc3jJ
;Artículo;Investigativa;Evolución del concepto de signo dentro del lenguaje no verbal del buceo;David Alberto Londoño Vásquez;Katharsis, vol. 7 ISSN: 0124-7816;2009;Español;Londoño, D. (2009). Evolución del concepto de signo dentro del lenguaje no verbal del buceo recreativo. Katharsis, 7, 119–170.;Dialnet;Sí;Sí;Sí;https://bit.ly/3k0eRZg
;Artículo;Investigativa;Extracción semiautomática de locuciones especializadas de economía en español;Pedro Patiño García;Tendencias y Retos, vol. 15. ISSN: 0122-9729;2010;Español;Patiño, P. (2010). Extracción semiautomática de locuciones especializadas de Economía en español. Lenguaje, 38(1), 235–255. Retrieved fromhttp://goo.gl/nxrnro;;Sí;Sí;Sí;https://bit.ly/3iYhtVU
;Artículo;Investigativa;Función pragmática de las unidades fraseológicas en Rosario Tijeras;Germán Darío Mira Álvarez;Revista Virtual Universidad Católica Del Norte, vol. 33. ISSN: 0124-5821;2011;Español;Mira, G. (2011). Función pragmática las unidades fraseológicas en Rosario Tijeras. Revista Virtual Universidad Católica Del Norte, 33, 1–16. Retrieved from http://goo.gl/wCuvUO;Redalyc;Sí;Sí;Sí;https://bit.ly/315cxZh
;Artículo;Investigativa;Generación de nuevos significados mediante la metonimia, en el parlache;Juan Manuel Pérez Sánchez;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 21. ISSN: 0123-3432;2009;Español;Pérez, J. (2009). Generación de nuevos significados, mediante la metonimia, en el parlache. Íkala, revista de lenguaje y cultura, 14(21), 13–35. Retrieved from http://goo.gl/h9P2VD;Scielo;Sí;Sí;Sí;https://bit.ly/33Ucr8D
;Artículo;Investigativa;Representaciones didácticas de los docentes de inglés: aspectos que deben integrar dichas representaciones para favorecer la formación en los estudiantes;Ana Elsy Díaz Monsalve;Lenguaje, vol. 39, no. 1. ISSN: 01203479-;2011;Español;Díaz, A & Carmona, N. (2011) Representaciones didácticas de los docentes de inglés: aspectos que deben integrar dichas representaciones para favorecer la formación en los estudiantes. Lenguaje 39 (1), 67-91;;Sí;Sí;Sí;https://bit.ly/3g8Ujwr
;Artículo;Investigativa;Representaciones didácticas de los docentes de inglés: aspectos que deben integrar dichas representaciones para favorecer la formación en los estudiantes;Nadia Carolina Carmona Agudelo;Lenguaje, vol. 39, no. 1. ISSN: 01203479-;2011;Español;Díaz, A & Carmona, N. (2011) Representaciones didácticas de los docentes de inglés: aspectos que deben integrar dichas representaciones para favorecer la formación en los estudiantes. Lenguaje 39 (1), 67-91;;Sí;Sí;Sí;https://bit.ly/3g8Ujwr
;Artículo;Investigativa;Hacia un perfil profesional del traductor en Colombia;Liliana Patricia Franco Uribe;Revista EAN, vol 70. ISSN: 1537-1964;2011;Español;Franco, L., & Quiroz, G. (2011). Hacia un perfil profesional del traductor en Colombia. Revista EAN, 70, 42–57. Retrieved from http://goo.gl/P0xp5F;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/33TbOfM
;Artículo;Investigativa;Hacia un perfil profesional del traductor en Colombia;Gabriel Ángel Quiroz Herrera;Revista EAN, vol 70. ISSN: 1537-1964;2011;Español;Franco, L., & Quiroz, G. (2011). Hacia un perfil profesional del traductor en Colombia. Revista EAN, 70, 42–57. Retrieved from http://goo.gl/P0xp5F;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/33TbOfM
;Artículo;Investigativa;Hacia una revisión del concepto de siglación;John Jairo Giraldo Ortiz;Panace@: Revista de Medicina, Lenguaje Y Traducción, vol.11, no. 31. ISSN: 1537-1964;2010;Español;Giraldo, J. (2010). Hacia una revisión del concepto de siglación. Panace@: Revista de Medicina, Lenguaje Y Traducción, 11(31), 70–76.;Dialnet;Sí;Sí;Sí;https://bit.ly/316rqKZ
;Artículo;Investigativa;Honrar al padre y salvar a la patria en No hay causa perdida de Álvaro Uribe Vélez.;Wilson Arturo Orozco Jiménez;Estudios Políticos, no. 48. ISSN: 0121-5167;2016;Español;Orozco, W. (2016). Honrar al padre y salvar a la patria en No hay causa perdida de Álvaro Uribe Vélez. Estudios Políticos, (48) 135 154.;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/3doLnlb
;Artículo;Investigativa;La competencia plurilingüe y pluricultural en la formación de futuros docentes de Lenguas Extranjeras en una universidad pública en Colombia.;Fabio Alberto Arismendi Gómez;Folios, vol. 22. ISSN: 0123-4870;2016;Español;Arismendi, F. (2016). La Competencia Plurilingüe y Pluricultural en la Formación de Futuros Docentes de Lenguas Extranjeras en una Universidad Pública en Colombia. Folios, (44).;Dialnet, Redalyc;Sí;Sí;Sí;https://bit.ly/3nNkeNs
;Artículo;Investigativa;La equivalencia en la traducción de las unidades fraseológicas : un estudio empírico.;Germán Darío Mira Álvarez;Íkala: Revista de Lenguaje y Cultura, vol. 16, no. 27. ISSN: 0123-3432;2011;Español;Mira, G. (2011). La equivalencia en la traducción de las unidades fraseológicas. Un estudio empírico. Íkala, Revista de Lenguaje Y Cultura, 16(27), 105–131. Retrieved from http://goo.gl/C509hM;Scielo;Sí;Sí;Sí;https://bit.ly/2GMTImZ
;Artículo;Investigativa;La explicitación como estrategia pedagógica en los procesos de diseño;Alejandro Mesa Betancur;Revista Kepes, vol. 7. ISSN: 1794-7111;2011;Español;Mesa, A., & Mejia, C. (2011). La explicitación como estrategia pedagógica en los procesos de diseño. Revista Kepes 7, 171–185. Retrieved from http://goo.gl/4nzVs1;;Sí;Sí;Sí;https://bit.ly/2SS3rut
;Artículo;Investigativa;La explicitación como estrategia pedagógica en los procesos de diseño;Claudia Mejía Quijano;Revista Kepes, vol. 7. ISSN: 1794-7111;2011;Español;Mesa, A., & Mejia, C. (2011). La explicitación como estrategia pedagógica en los procesos de diseño. Revista Kepes 7, 171–185. Retrieved from http://goo.gl/4nzVs1;;Sí;Sí;Sí;https://bit.ly/2SS3rut
;Artículo;Investigativa;La formación de los docentes de inglés en el marco del Plan Nacional de Bilingüismo (PNB) : experiencias en una región de Antioquia;Nelly Sierra Ospina;Folios, vol.1, no. 43 ISSN: 0123-4870;2016;Español;Sierra, N. (2016). La formación de los docentes de inglés en el marco del Plan Nacional de Bilingüismo (PNB): experiencias en una región de Antioquia. Folios, 1(43), 165.179.;Dialnet;Sí;Sí;Sí;https://bit.ly/372Zyva
;Artículo;Investigativa;La formación integral : una aproximacion desde la investigación;Ana Elsy Díaz Monsalve;Íkala: Revista de Lenguaje y Cultura, vol. 18, no. 3. ISSN: 0123-3432;2013;Español;Díaz, A., & Quiroz, R. (2013). La formación integral: Una aproximación desde la investigación. Íkala, Revista de Lenguaje Y Cultura, 18(3), 17–29. Retrieved from http://goo.gl/Fqxa7i;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/3nOrQj2
;Artículo;Investigativa;La formación integral : una aproximacion desde la investigación;Ruth Elena Quiroz Posada;Íkala: Revista de Lenguaje y Cultura, vol. 18, no. 3. ISSN: 0123-3432;2013;Español;Díaz, A., & Quiroz, R. (2013). La formación integral: Una aproximación desde la investigación. Íkala, Revista de Lenguaje Y Cultura, 18(3), 17–29. Retrieved from http://goo.gl/Fqxa7i;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/3nOrQj2
;Artículo;Investigativa;La formación integral : una mirada pedagógica desde los docentes;Ana Elsy Díaz Monsalve;Colombian Applied Linguistics Journal, vol. 12.no. 1 ISSN: 0123-4641;2010;Español;Díaz, A., & Carmona, N. (2010). La formación integral: una mirada pedagógica desde los docentes. Colombian Applied Linguistics Journal, 12(1), 7–26. Retrieved from http://goo.gl/bwKBRR;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/34Y9tPI
;Artículo;Investigativa;La formación integral : una mirada pedagógica desde los docentes;Nadia Carolina Carmona Agudelo;Colombian Applied Linguistics Journal, vol. 12.no. 1 ISSN: 0123-4641;2010;Español;Díaz, A., & Carmona, N. (2010). La formación integral: una mirada pedagógica desde los docentes. Colombian Applied Linguistics Journal, 12(1), 7–26. Retrieved from http://goo.gl/bwKBRR;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/34Y9tPI
;Artículo;Investigativa;La gestión del conocimiento desde la perspectiva del pensamiento del mestizaje;Miguel Orlando Betancourt Cardona;Revista Interamericana de Bibliotecología, vol. 41, no. 2 ISSN: 0120-0976;2018;Español;Giraldo, J., Betancur, M. (2018). La gestión del conocimiento desde la perspectiva del pensamiento del mestizaje. En: Revista Interamericana de Bibliotecología, vol. 41, N° 2. Universidad de Antioquia. p. 205-213. ISSN: 0120-0976.;Redalyc, Scielo, Dialnet;Sí;Sí;Sí;https://bit.ly/2SUhWOC
;Artículo;Investigativa;La historia de la traducción y de la teoría de la traducción en el contexto de los estudios de la traducción;Miguel Ángel Vega Cernuda;MonTI: Monografías de Traducción E Interpretación, vol. 5. ISSN: 1889-4178;2013;Español;Vega, M., & Pulido, M. (2013). La Historia de la Traducción y de la Teoría de la Traducción en el Contexto de los Estudios de la Traducción. MONTI: Monografías de Traducción E Interpretación, 5, 9–38. Retrieved from http://goo.gl/X78htM;;Sí;Sí;Sí;https://bit.ly/33W4UpV
;Artículo;Investigativa;La historia de la traducción y de la teoría de la traducción en el contexto de los estudios de la traducción;Martha Lucía Pulido Correa;MonTI: Monografías de Traducción E Interpretación, vol. 5. ISSN: 1889-4178;2013;Español;Vega, M., & Pulido, M. (2013). La Historia de la Traducción y de la Teoría de la Traducción en el Contexto de los Estudios de la Traducción. MONTI: Monografías de Traducción E Interpretación, 5, 9–38. Retrieved from http://goo.gl/X78htM;;Sí;Sí;Sí;https://bit.ly/33W4UpV
;Artículo;Investigativa;La implementación del Modelo Adjunto de la Enseñanza Basada en Contenidos en un Laboratorio de Química Farmacéutica en una universidad pública colombiana;Nelly Sierra Ospina;Lenguaje, vol. 44, no. 2. ISSN: 0120-3479;2016;Español;Sierra, N., Tamayo, L. (2016). La implementación del Modelo Adjunto de la Enseñanza Basada en Contenidos en un Laboratorio de Química Farmacéutica en una universidad pública colombiana. Lenguaje, 44(2).;Scielo;Sí;Sí;Sí;https://bit.ly/2GYBBKF
;Artículo;Investigativa;La implementación del Modelo Adjunto de la Enseñanza Basada en Contenidos en un Laboratorio de Química Farmacéutica en una universidad pública colombiana;Luis Hernando Tamayo Cano;Lenguaje, vol. 44, no. 2. ISSN: 0120-3479;2016;Español;Sierra, N., Tamayo, L. (2016). La implementación del Modelo Adjunto de la Enseñanza Basada en Contenidos en un Laboratorio de Química Farmacéutica en una universidad pública colombiana. Lenguaje, 44(2).;Scielo;Sí;Sí;Sí;https://bit.ly/2GYBBKF
;Artículo;Investigativa;La inclusión de la plataforma de aprendizaje en línea MOODLE en un curso de gramática contrastiva español-inglés;María Elena Ardila Restrepo;Íkala: Revista de Lenguaje y Cultura, vol. 11, no. 17. ISSN: 0123-3432;2006;Español;Ardila, M., & Bedoya, J. (2006). La inclusión de la plataforma de aprendizaje en línea MOODLE en un curso de gramática contrastiva español-inglés. Íkala, Revista de Lenguaje y Cultura, 11(17), 181–205. Retrieved from http://goo.gl/gpJfbp;;Sí;Sí;Sí;https://bit.ly/315SFW9
;Artículo;Investigativa;La inclusión de la plataforma de aprendizaje en línea MOODLE en un curso de gramática contrastiva español-inglés;Juan Rodrigo Bedoya González;Íkala: Revista de Lenguaje y Cultura, vol. 11, no. 17. ISSN: 0123-3432;2006;Español;Ardila, M., & Bedoya, J. (2006). La inclusión de la plataforma de aprendizaje en línea MOODLE en un curso de gramática contrastiva español-inglés. Íkala, Revista de Lenguaje y Cultura, 11(17), 181–205. Retrieved from http://goo.gl/gpJfbp;;Sí;Sí;Sí;https://bit.ly/315SFW9
;Artículo;Investigativa;La investigación en el campo de la didáctica de las ciencias sociales y su dinámica de articulación en un grupo de universidades públicas de Colombia;Ruth Elena Quiroz Posada;Unipluriversidad, vol. 11. ISSN: 1657-4249;2011;Español;Quiroz, R., & Díaz, A. (2011). La investigación en el campo de la Didáctica de las Ciencias Sociales y su dinámica de articulación en un grupo de universidades públicas en Colombia. Unipluriversidad, 11, 1–16. Retrieved from http://goo.gl/q1KmXC;Redalyc;Sí;Sí;Sí;https://bit.ly/2SP6XWw
;Artículo;Investigativa;La investigación en el campo de la didáctica de las ciencias sociales y su dinámica de articulación en un grupo de universidades públicas de Colombia;Ana Elsy Díaz Monsalve;Unipluriversidad, vol. 11. ISSN: 1657-4249;2011;Español;Quiroz, R., & Díaz, A. (2011). La investigación en el campo de la Didáctica de las Ciencias Sociales y su dinámica de articulación en un grupo de universidades públicas en Colombia. Unipluriversidad, 11, 1–16. Retrieved from http://goo.gl/q1KmXC;Redalyc;Sí;Sí;Sí;https://bit.ly/2SP6XWw
